Date,Close,Open,High,Low,Volume,Change%
2024-03-26,598.7002,600.4207,600.4207,600.3707,,-0.01%
2024-03-25,598.7502,600.3707,600.4207,600.3707,,0.01%
2024-03-22,598.7002,600.4207,600.4207,600.3707,,-0.01%
2024-03-21,598.7502,600.3707,600.4207,600.3707,,0.01%
2024-03-20,598.7002,600.4207,600.4207,600.3707,,-0.01%
2024-03-19,598.7502,600.3707,600.4207,600.3707,,0.01%
2024-03-18,598.7002,600.4207,600.4207,600.3707,,-0.01%
2024-03-15,598.7502,600.3707,600.4207,600.3707,,0.01%
2024-03-14,598.7002,600.4207,600.4207,600.3707,,-0.01%
2024-03-13,598.7502,600.3707,600.4207,600.3707,,0.01%
2024-03-12,598.7002,600.4207,600.4207,600.3707,,-0.01%
2024-03-11,598.7502,600.3707,600.4207,600.3707,,0.01%
2024-03-08,598.7002,600.4207,600.4207,600.3707,,-0.01%
2024-03-07,598.7502,600.4707,600.4707,600.4207,,-0.01%
2024-03-06,598.8002,600.5207,600.5207,600.4707,,-0.01%
2024-03-05,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-03-04,598.8002,600.5207,600.5207,600.4707,,-0.01%
2024-03-01,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-02-29,598.8002,600.5207,600.5207,600.4707,,-0.01%
2024-02-28,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-02-27,598.8002,600.5207,600.5207,600.4707,,-0.01%
2024-02-26,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-02-23,598.8002,600.5207,600.5207,600.4707,,-0.01%
2024-02-22,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-02-21,598.8002,600.5207,600.5207,600.4707,,-0.01%
2024-02-20,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-02-19,598.8002,600.4707,600.4707,600.4707,,0.00%
2024-02-16,598.8002,600.5207,600.5207,600.4707,,-0.01%
2024-02-15,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-02-14,598.8002,600.4207,600.4707,600.4207,,0.01%
2024-02-13,598.7502,600.3707,600.4207,600.3707,,0.01%
2024-02-12,598.7002,600.4207,600.4207,600.3707,,-0.01%
2024-02-09,598.7502,600.4707,600.4707,600.4207,,-0.01%
2024-02-08,598.8002,600.5207,600.5207,600.4707,,-0.01%
2024-02-07,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-02-06,598.8002,600.4207,600.4707,600.4207,,0.01%
2024-02-05,598.7502,600.4507,600.4507,600.4207,,-0.01%
2024-02-02,598.7802,600.3707,600.4507,600.3707,,0.01%
2024-02-01,598.7002,600.3207,600.3707,600.3207,,0.01%
2024-01-31,598.6502,600.2707,600.3207,600.2707,,0.01%
2024-01-30,598.6002,600.3207,600.3207,600.2707,,-0.01%
2024-01-29,598.6502,600.2707,600.3207,600.2707,,0.01%
2024-01-26,598.6002,600.3207,600.3207,600.2707,,-0.01%
2024-01-25,598.6502,600.1707,600.3207,600.1707,,0.03%
2024-01-24,598.5002,600.1207,600.1707,600.1207,,0.01%
2024-01-23,598.4502,600.0707,600.1207,600.0707,,0.01%
2024-01-22,598.4002,600.4707,600.4707,600.0707,,-0.07%
2024-01-19,598.8002,600.5207,600.5207,600.4707,,-0.01%
2024-01-18,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-01-17,598.8002,600.4707,600.5207,600.4707,,0.00%
2024-01-16,598.8002,600.5207,600.5207,600.4707,,-0.01%
2024-01-15,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-01-12,598.8002,600.4207,600.4707,600.4207,,0.01%
2024-01-11,598.7502,600.3707,600.4207,600.3707,,0.01%
2024-01-10,598.7002,600.4707,600.4707,600.3707,,-0.02%
2024-01-09,598.8002,600.5207,600.5207,600.4707,,-0.01%
2024-01-08,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-01-05,598.8002,600.5207,600.9251,600.0706,,-0.01%
2024-01-04,598.8502,600.4707,600.9251,600.0706,,0.01%
2024-01-03,598.8002,600.4707,601.0,600.0706,,0.00%
2024-01-02,598.8002,600.4207,600.9001,600.0456,,0.02%
2024-01-01,598.7002,600.3707,600.3707,600.3707,,0.00%
2023-12-29,598.7002,600.4207,600.4207,600.3707,,-0.01%
2023-12-28,598.7502,600.4707,600.9001,600.0456,,0.13%
2023-12-27,598.0,600.5,600.9251,600.0706,,-0.14%
2023-12-26,598.8502,600.4707,600.5207,600.4707,,-0.36%
2023-12-25,601.0,601.0,601.0,601.0,,0.37%
2023-12-22,598.8002,600.5207,600.5207,600.4707,,-0.01%
2023-12-21,598.8502,600.4707,600.5207,600.4707,,0.01%
2023-12-20,598.8002,600.5207,600.5207,600.4707,,-0.01%
2023-12-19,598.8502,600.4707,600.9251,600.0706,,0.01%
2023-12-18,598.8002,600.5207,600.5207,600.4707,,-0.01%
2023-12-15,598.8502,600.5507,600.9401,600.0956,,-0.01%
2023-12-14,598.8802,600.4707,601.0,600.0706,,0.01%
2023-12-13,598.8002,600.5207,600.9251,600.0706,,0.00%
2023-12-12,598.8002,600.4707,600.9251,600.0706,,0.00%
2023-12-11,598.8002,600.5207,600.9251,600.0706,,-0.01%
2023-12-08,598.8502,600.4707,601.0,600.0706,,0.14%
2023-12-07,598.0,600.4207,600.9001,600.0456,,-0.13%
2023-12-06,598.7502,600.3707,600.8751,600.0206,,0.01%
2023-12-05,598.7002,600.5,600.8501,599.9956,,0.01%
2023-12-04,598.6502,600.3707,600.8501,599.9956,,-0.01%
2023-12-01,598.7002,600.4207,600.8751,600.0206,,-0.01%
2023-11-30,598.7502,600.3707,600.8751,600.0206,,0.01%
2023-11-29,598.7002,600.4207,600.9251,600.0206,,0.12%
2023-11-28,598.0,600.3707,600.8751,600.0206,,-0.12%
2023-11-27,598.7002,600.4707,600.9001,600.0206,,-0.02%
2023-11-24,598.8002,600.4207,600.4707,600.4207,,0.01%
2023-11-23,598.7502,600.4207,600.4207,600.4207,,0.00%
2023-11-22,598.7502,600.3707,600.4207,600.3707,,0.01%
2023-11-21,598.7002,600.4207,600.8751,600.0206,,-0.01%
2023-11-20,598.7502,600.3707,600.8751,600.0206,,0.01%
2023-11-17,598.7002,600.3207,600.8501,599.9956,,0.01%
2023-11-16,598.6502,600.2707,600.8251,599.9706,,0.01%
2023-11-15,598.6002,600.3207,600.8251,599.9706,,-0.01%
2023-11-14,598.6502,600.2707,600.8251,599.9706,,0.01%
2023-11-13,598.6002,600.3207,601.0,599.9706,,-0.01%
2023-11-10,598.6502,600.2707,600.3251,599.9706,,0.01%
2023-11-09,598.6002,600.3207,600.3251,599.9706,,-0.01%
2023-11-08,598.6502,600.2707,600.3251,599.9706,,0.01%
2023-11-07,598.6002,600.3207,600.3251,599.9706,,-0.01%
2023-11-06,598.6502,600.2707,600.3251,599.9706,,0.01%
2023-11-03,598.6002,600.3207,600.3251,599.9706,,-0.01%
2023-11-02,598.6502,600.2707,600.3207,600.2707,,0.01%
2023-11-01,598.6002,600.3207,600.3207,600.2707,,-0.01%
2023-10-31,598.6502,600.2707,600.3207,600.2707,,0.01%
2023-10-30,598.6002,600.2707,600.3207,600.2707,,0.00%
2023-10-27,598.6002,600.2707,600.2707,600.2707,,0.00%
2023-10-26,598.6002,600.3207,600.3207,600.2707,,-0.01%
2023-10-25,598.6502,600.2707,600.3207,600.2707,,0.01%
2023-10-24,598.6002,600.3207,600.3207,600.2707,,-0.01%
2023-10-23,598.6502,600.2707,600.3207,600.2707,,0.01%
2023-10-20,598.6002,600.2707,600.3707,600.2707,,0.00%
2023-10-19,598.6002,600.2207,601.5,600.2207,,0.01%
2023-10-18,598.5502,600.1707,601.5,600.1707,,0.01%
2023-10-17,598.5002,600.0207,600.1707,600.0207,,0.03%
2023-10-16,598.3502,599.9707,600.0207,599.9707,,0.01%
2023-10-13,598.3002,599.8707,599.9707,599.8707,,0.02%
2023-10-12,598.2002,599.9707,600.6501,599.7706,,0.03%
2023-10-11,598.0,599.9207,601.5,599.7956,,-0.04%
2023-10-10,598.2502,599.8907,601.5,599.8907,,0.01%
2023-10-09,598.2202,599.7707,599.8907,599.7707,,0.02%
2023-10-06,598.1002,599.8707,601.5,599.7707,,-0.02%
2023-10-05,598.2002,599.9207,601.5,599.8707,,-0.01%
2023-10-04,598.2502,599.8707,601.5,599.8707,,0.01%
2023-10-03,598.2002,599.8907,601.5,599.8707,,0.00%
2023-10-02,598.2202,599.9207,601.5,599.8907,,-0.13%
2023-09-29,599.0,599.8707,601.5,599.8707,,0.13%
2023-09-28,598.2002,599.9207,601.5,599.7706,,-0.01%
2023-09-27,598.2502,599.8707,599.9207,599.8707,,0.01%
2023-09-26,598.2002,599.9207,599.9207,599.8707,,-0.01%
2023-09-25,598.2502,599.8707,601.0,599.7706,,0.01%
2023-09-22,598.2002,599.9207,599.9207,599.8707,,-0.01%
2023-09-21,598.2502,599.8707,601.0,599.7706,,0.04%
2023-09-20,598.0,600.5,601.5,599.7706,,-0.04%
2023-09-19,598.2502,599.8707,601.0,599.8707,,0.01%
2023-09-18,598.2002,599.9207,601.0,599.8707,,-0.01%
2023-09-15,598.2502,599.9707,601.0,599.9207,,-0.13%
2023-09-14,599.0,600.0207,601.0,599.9707,,0.11%
2023-09-13,598.3502,599.9707,600.0207,599.9707,,-0.11%
2023-09-12,599.0,600.0207,601.5,599.9707,,0.11%
2023-09-11,598.3502,599.9707,601.0,599.9707,,0.01%
2023-09-08,598.3002,599.8707,601.0,599.8707,,0.02%
2023-09-07,598.2002,599.8207,601.0,599.8207,,-0.13%
2023-09-06,599.0,599.7707,601.5,599.7206,,0.15%
2023-09-05,598.1002,599.8207,601.0,599.7707,,-0.01%
2023-09-04,598.1502,599.8207,599.8207,599.8207,,0.00%
2023-09-01,598.1502,599.8707,599.8707,599.8207,,-0.01%
2023-08-31,598.2002,599.9207,599.9207,599.8707,,-0.01%
2023-08-30,598.2502,583.6307,599.9207,583.6307,,-0.27%
2023-08-29,599.8502,284.5706,567.4707,567.3707,,-0.27%
2023-08-28,601.5,601.5,601.5,601.5,,0.28%
2023-08-25,599.8502,601.4707,601.5207,601.4707,,0.01%
2023-08-24,599.8002,601.4207,601.4707,600.5,,0.01%
2023-08-23,599.7502,601.3707,601.4207,601.3707,,0.01%
2023-08-22,599.7002,601.4707,601.4707,601.0,,-0.02%
2023-08-21,599.8002,601.4207,601.4707,601.0,,0.01%
2023-08-18,599.7502,601.4707,601.4707,601.0,,-0.01%
2023-08-17,599.8002,601.5207,601.5207,600.5,,-0.01%
2023-08-16,599.8502,600.5,601.5207,600.5,,0.01%
2023-08-15,599.8002,601.4207,601.4707,601.4207,,0.13%
2023-08-14,599.0,601.3707,601.4207,601.0,,-0.12%
2023-08-11,599.7002,601.4507,601.4507,601.3707,,-0.01%
2023-08-10,599.7802,601.5207,601.5207,601.4507,,-0.01%
2023-08-09,599.8502,601.4707,601.5207,601.4707,,0.01%
2023-08-08,599.8002,601.5207,601.5207,601.4707,,-0.01%
2023-08-07,599.8502,601.4707,601.5207,601.4707,,0.01%
2023-08-04,599.8002,601.5207,601.5207,601.4707,,-0.01%
2023-08-03,599.8502,601.4707,601.9251,601.0706,,0.14%
2023-08-02,599.0,601.5207,601.9251,601.0706,,-0.14%
2023-08-01,599.8502,601.4707,601.5207,601.4707,,0.01%
2023-07-31,599.8002,601.4207,601.4707,600.5,,0.01%
2023-07-28,599.7502,601.4707,601.4707,600.5,,-0.01%
2023-07-27,599.8002,601.4207,601.4707,601.4207,,0.01%
2023-07-26,599.7502,601.4707,601.4707,600.5,,-0.01%
2023-07-25,599.8002,601.5207,601.5207,601.4707,,-0.01%
2023-07-24,599.8502,601.4707,601.5207,600.5,,0.01%
2023-07-21,599.8002,601.4407,601.4707,601.0,,0.00%
2023-07-20,599.7702,601.4707,601.4707,601.0,,0.00%
2023-07-19,599.8002,601.4207,601.4707,601.0,,0.01%
2023-07-18,599.7502,601.3707,601.4207,601.0,,0.01%
2023-07-17,599.7002,601.2707,601.3707,600.9706,,0.02%
2023-07-14,599.6002,601.1707,601.3001,600.9206,,0.02%
2023-07-13,599.5002,600.9207,601.2501,600.2956,,0.04%
2023-07-12,599.2502,600.8707,601.1251,600.7706,,0.01%
2023-07-11,599.2002,600.7707,601.1001,600.2206,,0.02%
2023-07-10,599.1002,600.7207,601.0501,600.6956,,0.02%
2023-07-07,599.0,600.7707,601.0501,600.1956,,-0.02%
2023-07-06,599.1002,600.7207,600.7707,600.7207,,0.01%
2023-07-05,599.0502,601.4707,601.4707,600.1706,,-0.13%
2023-07-04,599.8002,600.5,601.4707,600.5,,0.00%
2023-07-03,599.8002,601.4707,601.4707,601.0,,0.00%
2023-06-30,599.8002,601.4207,601.4707,600.5,,0.13%
2023-06-29,599.0,601.4707,601.4707,600.5,,-0.13%
2023-06-28,599.8002,601.4207,601.4707,600.5,,0.01%
2023-06-27,599.7502,601.3707,601.4207,601.0,,0.01%
2023-06-26,599.7002,601.4207,601.4207,600.5,,-0.01%
2023-06-23,599.7502,601.4207,601.4207,600.5,,0.00%
2023-06-22,599.7502,601.4207,601.4207,601.0,,0.13%
2023-06-21,599.0,601.4707,601.4707,600.5,,-0.13%
2023-06-20,599.8002,601.0,601.5207,601.0,,-0.01%
2023-06-19,599.8502,601.4707,601.5207,600.5,,0.01%
2023-06-16,599.8002,601.4207,601.4707,600.5,,0.01%
2023-06-15,599.7502,601.4707,601.5207,601.4207,,-0.01%
2023-06-14,599.8002,601.0,601.5207,600.5,,0.00%
2023-06-13,599.8002,601.4207,601.4707,601.0,,0.01%
2023-06-12,599.7502,601.4707,601.4707,601.0,,0.13%
2023-06-09,599.0,600.5,601.4207,600.5,,-0.12%
2023-06-08,599.7002,601.4207,601.4207,601.0,,-0.01%
2023-06-07,599.7502,601.3707,601.4207,601.0,,0.13%
2023-06-06,599.0,601.4207,601.4207,600.5,,-0.13%
2023-06-05,599.7502,601.4707,601.4707,600.5,,-0.01%
2023-06-02,599.8002,601.5207,601.5207,600.5,,0.30%
2023-06-01,598.0,601.4707,601.5207,600.5,,-0.30%
2023-05-31,599.8002,601.5207,601.5207,600.5,,-0.01%
2023-05-30,599.8502,601.4207,601.5207,601.0,,0.02%
2023-05-29,599.7502,601.4207,601.4207,601.4207,,0.00%
2023-05-28,599.7502,601.4207,601.4207,601.4207,,-0.01%
2023-05-26,599.8002,601.5207,601.5207,601.0,,-0.01%
2023-05-25,599.8502,601.4707,601.5207,600.5,,0.01%
2023-05-24,599.8002,601.5507,601.5507,600.5,,0.30%
2023-05-23,598.0,601.5707,601.5707,600.5,,-0.32%
2023-05-22,599.9002,601.5207,601.5707,601.0,,0.01%
2023-05-21,599.8502,601.5207,601.5207,601.5207,,0.00%
2023-05-19,599.8502,601.4707,601.5207,601.0,,0.01%
2023-05-18,599.8002,601.2207,601.4707,600.4456,,0.04%
2023-05-17,599.5502,600.5,601.2751,600.4206,,0.01%
